Train Id;Departure Station;Departure Time;Destination;;
12;Calle 45;1142;Portal americas;;
12;Calle 26;1146;Portal americas;;
12;Calle 10;1150;Portal americas;;
12;Calle 1;1154;Portal americas;;
12;Narino;1158;Portal americas;;
12;NQS;1202;Portal americas;;
12;Carrera 50;1206;Portal americas;;
12;Carrera 68;1210;Portal americas;;
12;Avenida Boyaca;1214;Portal americas;;
12;Kennedy;1218;Portal americas;;
12;Carrera 80;1222;Portal americas;;
12;Calle 42 sur;1226;Portal americas;;
12;Portal americas;1230;Calle 72;;
12;Calle 42 sur;1234;Calle 72;;
12;Carrera 80;1238;Calle 72;;
12;Kennedy;1242;Calle 72;;
12;Avenida Boyaca;1246;Calle 72;;
12;Carrera 68;1250;Calle 72;;
12;Carrera 50;1254;Calle 72;;
12;NQS;1258;Calle 72;;
12;Narino;1302;Calle 72;;
12;Calle 1;1306;Calle 72;;
12;Calle 10;1310;Calle 72;;
12;Calle 26;1314;Calle 72;;
12;Calle 45;1318;Calle 72;;
12;Calle 63;1322;Calle 72;;
12;Calle 72;1326;Portal americas;;
12;Calle 63;1330;Portal americas;;
12;Calle 45;1334;Portal americas;;
12;Calle 26;1338;Portal americas;;
12;Calle 10;1342;Portal americas;;
12;Calle 1;1346;Portal americas;;
12;Narino;1350;Portal americas;;
12;NQS;1354;Portal americas;;
12;Carrera 50;1358;Portal americas;;
12;Carrera 68;1402;Portal americas;;
12;Avenida Boyaca;1406;Portal americas;;
12;Kennedy;1410;Portal americas;;
12;Carrera 80;1414;Portal americas;;
12;Calle 42 sur;1418;Portal americas;;
12;Portal americas;1422;Calle 72;;
12;Calle 42 sur;1426;Calle 72;;
12;Carrera 80;1430;Calle 72;;
12;Kennedy;1434;Calle 72;;
12;Avenida Boyaca;1438;Calle 72;;
12;Carrera 68;1442;Calle 72;;
12;Carrera 50;1446;Calle 72;;
12;NQS;1450;Calle 72;;
12;Narino;1454;Calle 72;;
12;Calle 1;1458;Calle 72;;
12;Calle 10;1502;Calle 72;;
12;Calle 26;1506;Calle 72;;
12;Calle 45;1510;Calle 72;;
12;Calle 63;1514;Calle 72;;
12;Calle 72;1518;Portal americas;;
12;Calle 63;1522;Portal americas;;
12;Calle 45;1526;Portal americas;;
12;Calle 26;1530;Portal americas;;
12;Calle 10;1534;Portal americas;;
12;Calle 1;1538;Portal americas;;
12;Narino;1542;Portal americas;;
12;NQS;1546;Portal americas;;
12;Carrera 50;1550;Portal americas;;
12;Carrera 68;1554;Portal americas;;
12;Avenida Boyaca;1558;Portal americas;;
12;Kennedy;1602;Portal americas;;
12;Carrera 80;1606;Portal americas;;
12;Calle 42 sur;1610;Portal americas;;
12;Portal americas;1614;Calle 72;;
12;Calle 42 sur;1618;Calle 72;;
12;Carrera 80;1622;Calle 72;;
12;Kennedy;1626;Calle 72;;
12;Avenida Boyaca;1630;Calle 72;;
12;Carrera 68;1634;Calle 72;;
12;Carrera 50;1638;Calle 72;;
12;NQS;1642;Calle 72;;
12;Narino;1646;Calle 72;;
12;Calle 1;1650;Calle 72;;
12;Calle 10;1654;Calle 72;;
12;Calle 26;1658;Calle 72;;
12;Calle 45;1702;Calle 72;;
12;Calle 63;1706;Calle 72;;
12;Calle 72;1710;Portal americas;;
12;Calle 63;1714;Portal americas;;
12;Calle 45;1718;Portal americas;;
12;Calle 26;1722;Portal americas;;
12;Calle 10;1726;Portal americas;;
12;Calle 1;1730;Portal americas;;
12;Narino;1734;Portal americas;;
12;NQS;1738;Portal americas;;
12;Carrera 50;1742;Portal americas;;
12;Carrera 68;1746;Portal americas;;
12;Avenida Boyaca;1750;Portal americas;;
12;Kennedy;1754;Portal americas;;
12;Carrera 80;1758;Portal americas;;
12;Calle 42 sur;1802;Portal americas;;
12;Portal americas;1806;Calle 72;;
12;Calle 42 sur;1810;Calle 72;;
12;Carrera 80;1814;Calle 72;;
12;Kennedy;1818;Calle 72;;
12;Avenida Boyaca;1822;Calle 72;;
12;Carrera 68;1826;Calle 72;;
12;Carrera 50;1830;Calle 72;;
12;NQS;1834;Calle 72;;
12;Narino;1838;Calle 72;;
12;Calle 1;1842;Calle 72;;
12;Calle 10;1846;Calle 72;;
12;Calle 26;1850;Calle 72;;
12;Calle 45;1854;Calle 72;;
12;Calle 63;1858;Calle 72;;
12;Calle 72;1902;Portal americas;;
12;Calle 63;1906;Portal americas;;
12;Calle 45;1910;Portal americas;;
12;Calle 26;1914;Portal americas;;
12;Calle 10;1918;Portal americas;;
12;Calle 1;1922;Portal americas;;
12;Narino;1926;Portal americas;;
12;NQS;1930;Portal americas;;
12;Carrera 50;1934;Portal americas;;
12;Carrera 68;1938;Portal americas;;
12;Avenida Boyaca;1942;Portal americas;;
12;Kennedy;1946;Portal americas;;
12;Carrera 80;1950;Portal americas;;
12;Calle 42 sur;1954;Portal americas;;
12;Portal americas;1958;Calle 72;;
12;Calle 42 sur;2002;Calle 72;;
12;Carrera 80;2006;Calle 72;;
12;Kennedy;2010;Calle 72;;
12;Avenida Boyaca;2014;Calle 72;;
12;Carrera 68;2018;Calle 72;;
12;Carrera 50;2022;Calle 72;;
12;NQS;2026;Calle 72;;
12;Narino;2030;Calle 72;;
12;Calle 1;2034;Calle 72;;
12;Calle 10;2038;Calle 72;;
12;Calle 26;2042;Calle 72;;
12;Calle 45;2046;Calle 72;;
12;Calle 63;2050;Calle 72;;
12;Calle 72;2054;Portal americas;;
12;Calle 63;2058;Portal americas;;
12;Calle 45;2102;Portal americas;;
12;Calle 26;2106;Portal americas;;
12;Calle 10;2110;Portal americas;;
12;Calle 1;2114;Portal americas;;
12;Narino;2118;Portal americas;;
12;NQS;2122;Portal americas;;
12;Carrera 50;2126;Portal americas;;
12;Carrera 68;2130;Portal americas;;
12;Avenida Boyaca;2134;Portal americas;;
12;Kennedy;2138;Portal americas;;
12;Carrera 80;2142;Portal americas;;
12;Calle 42 sur;2146;Portal americas;;
12;Portal americas;2150;Calle 72;;
12;Calle 42 sur;2154;Calle 72;;
12;Carrera 80;2158;Calle 72;;
12;Kennedy;2202;Calle 72;;
12;Avenida Boyaca;2206;Calle 72;;
12;Carrera 68;2210;Calle 72;;
12;Carrera 50;2214;Calle 72;;
12;NQS;2218;Calle 72;;
12;Narino;2222;Calle 72;;
12;Calle 1;2226;Calle 72;;
12;Calle 10;2230;Calle 72;;
12;Calle 26;2234;Calle 72;;
12;Calle 45;2238;Calle 72;;
12;Calle 63;2242;Calle 72;;
12;Calle 72;2246;Portal americas;;
12;Calle 63;2250;Portal americas;;
12;Calle 45;2254;Portal americas;;
12;Calle 26;2258;Portal americas;;
12;Calle 10;2302;Portal americas;;
12;Calle 1;2306;Portal americas;;
12;Narino;2310;Portal americas;;
12;NQS;2314;Portal americas;;
12;Carrera 50;2318;Portal americas;;
12;Carrera 68;2322;Portal americas;;
12;Avenida Boyaca;2326;Portal americas;;
12;Kennedy;2330;Portal americas;;
12;Carrera 80;2334;Portal americas;;
12;Calle 42 sur;2338;Portal americas;;
12;Portal americas;2342;Calle 72;;
12;Calle 42 sur;2346;Calle 72;;
12;Carrera 80;2350;Calle 72;;
12;Kennedy;2354;Calle 72;;
12;Avenida Boyaca;2358;Calle 72;;
13;Calle 72;0408;Calle 1;;
13;Calle 63;0412;Calle 1;;
13;Calle 45;0416;Calle 1;;
13;Calle 26;0420;Calle 1;;
13;Calle 10;0424;Calle 1;;
13;Calle 1;0428;Calle 72;;
13;Calle 10;0432;Calle 72;;
13;Calle 26;0436;Calle 72;;
13;Calle 45;0440;Calle 72;;
13;Calle 63;0444;Calle 72;;
13;Calle 72;0448;Calle 1;;
13;Calle 63;0452;Calle 1;;
13;Calle 45;0456;Calle 1;;
13;Calle 26;0500;Calle 1;;
13;Calle 10;0504;Calle 1;;
13;Calle 1;0508;Calle 72;;
13;Calle 10;0512;Calle 72;;
13;Calle 26;0516;Calle 72;;
13;Calle 45;0520;Calle 72;;
13;Calle 63;0524;Calle 72;;
13;Calle 72;0528;Calle 1;;
13;Calle 63;0532;Calle 1;;
13;Calle 45;0536;Calle 1;;
13;Calle 26;0540;Calle 1;;
13;Calle 10;0544;Calle 1;;
13;Calle 1;0548;Calle 72;;
13;Calle 10;0552;Calle 72;;
13;Calle 26;0556;Calle 72;;
13;Calle 45;0600;Calle 72;;
13;Calle 63;0604;Calle 72;;
13;Calle 72;0608;Calle 1;;
13;Calle 63;0612;Calle 1;;
13;Calle 45;0616;Calle 1;;
13;Calle 26;0620;Calle 1;;
13;Calle 10;0624;Calle 1;;
13;Calle 1;0628;Calle 72;;
13;Calle 10;0632;Calle 72;;
13;Calle 26;0636;Calle 72;;
13;Calle 45;0640;Calle 72;;
13;Calle 63;0644;Calle 72;;
13;Calle 72;0648;Calle 1;;
13;Calle 63;0652;Calle 1;;
13;Calle 45;0656;Calle 1;;
13;Calle 26;0700;Calle 1;;
13;Calle 10;0704;Calle 1;;
13;Calle 1;0708;Calle 72;;
13;Calle 10;0712;Calle 72;;
13;Calle 26;0716;Calle 72;;
13;Calle 45;0720;Calle 72;;
13;Calle 63;0724;Calle 72;;
13;Calle 72;0728;Calle 1;;
13;Calle 63;0732;Calle 1;;
13;Calle 45;0736;Calle 1;;
13;Calle 26;0740;Calle 1;;
13;Calle 10;0744;Calle 1;;
13;Calle 1;0748;Calle 72;;
13;Calle 10;0752;Calle 72;;
13;Calle 26;0756;Calle 72;;
13;Calle 45;0800;Calle 72;;
13;Calle 63;0804;Calle 72;;
13;Calle 72;0808;Calle 1;;
13;Calle 63;0812;Calle 1;;
13;Calle 45;0816;Calle 1;;
13;Calle 26;0820;Calle 1;;
13;Calle 10;0824;Calle 1;;
13;Calle 1;0828;Calle 72;;
13;Calle 10;0832;Calle 72;;
13;Calle 26;0836;Calle 72;;
13;Calle 45;0840;Calle 72;;
13;Calle 63;0844;Calle 72;;
13;Calle 72;0848;Calle 1;;
13;Calle 63;0852;Calle 1;;
13;Calle 45;0856;Calle 1;;
13;Calle 26;0900;Calle 1;;
13;Calle 10;0904;Calle 1;;
13;Calle 1;0908;Calle 72;;
13;Calle 10;0912;Calle 72;;
13;Calle 26;0916;Calle 72;;
13;Calle 45;0920;Calle 72;;
13;Calle 63;0924;Calle 72;;
13;Calle 72;0928;Calle 1;;
13;Calle 63;0932;Calle 1;;
13;Calle 45;0936;Calle 1;;
13;Calle 26;0940;Calle 1;;
13;Calle 10;0944;Calle 1;;
13;Calle 1;0948;Calle 72;;
13;Calle 10;0952;Calle 72;;
13;Calle 26;0956;Calle 72;;
13;Calle 45;1000;Calle 72;;
13;Calle 63;1004;Calle 72;;
13;Calle 72;1008;Calle 1;;
13;Calle 63;1012;Calle 1;;
13;Calle 45;1016;Calle 1;;
13;Calle 26;1020;Calle 1;;
13;Calle 10;1024;Calle 1;;
13;Calle 1;1028;Calle 72;;
13;Calle 10;1032;Calle 72;;
13;Calle 26;1036;Calle 72;;
13;Calle 45;1040;Calle 72;;
13;Calle 63;1044;Calle 72;;
13;Calle 72;1048;Calle 1;;
13;Calle 63;1052;Calle 1;;
13;Calle 45;1056;Calle 1;;
13;Calle 26;1100;Calle 1;;
13;Calle 10;1104;Calle 1;;
13;Calle 1;1108;Calle 72;;
13;Calle 10;1112;Calle 72;;
13;Calle 26;1116;Calle 72;;
13;Calle 45;1120;Calle 72;;
13;Calle 63;1124;Calle 72;;
13;Calle 72;1128;Calle 1;;
13;Calle 63;1132;Calle 1;;
13;Calle 45;1136;Calle 1;;
13;Calle 26;1140;Calle 1;;
13;Calle 10;1144;Calle 1;;
13;Calle 1;1148;Calle 72;;
13;Calle 10;1152;Calle 72;;
13;Calle 26;1156;Calle 72;;
13;Calle 45;1200;Calle 72;;
13;Calle 63;1204;Calle 72;;
13;Calle 72;1208;Calle 1;;
13;Calle 63;1212;Calle 1;;
13;Calle 45;1216;Calle 1;;
13;Calle 26;1220;Calle 1;;
13;Calle 10;1224;Calle 1;;
13;Calle 1;1228;Calle 72;;
13;Calle 10;1232;Calle 72;;
13;Calle 26;1236;Calle 72;;
13;Calle 45;1240;Calle 72;;
13;Calle 63;1244;Calle 72;;
13;Calle 72;1248;Calle 1;;
13;Calle 63;1252;Calle 1;;
13;Calle 45;1256;Calle 1;;
13;Calle 26;1300;Calle 1;;
13;Calle 10;1304;Calle 1;;
13;Calle 1;1308;Calle 72;;
13;Calle 10;1312;Calle 72;;
13;Calle 26;1316;Calle 72;;
13;Calle 45;1320;Calle 72;;
13;Calle 63;1324;Calle 72;;
13;Calle 72;1328;Calle 1;;
13;Calle 63;1332;Calle 1;;
13;Calle 45;1336;Calle 1;;
13;Calle 26;1340;Calle 1;;
13;Calle 10;1344;Calle 1;;
13;Calle 1;1348;Calle 72;;
13;Calle 10;1352;Calle 72;;
13;Calle 26;1356;Calle 72;;
13;Calle 45;1400;Calle 72;;
13;Calle 63;1404;Calle 72;;
13;Calle 72;1408;Calle 1;;
13;Calle 63;1412;Calle 1;;
13;Calle 45;1416;Calle 1;;
13;Calle 26;1420;Calle 1;;
13;Calle 10;1424;Calle 1;;
13;Calle 1;1428;Calle 72;;
13;Calle 10;1432;Calle 72;;
13;Calle 26;1436;Calle 72;;
13;Calle 45;1440;Calle 72;;
13;Calle 63;1444;Calle 72;;
13;Calle 72;1448;Calle 1;;
13;Calle 63;1452;Calle 1;;
13;Calle 45;1456;Calle 1;;
13;Calle 26;1500;Calle 1;;
13;Calle 10;1504;Calle 1;;
13;Calle 1;1508;Calle 72;;
13;Calle 10;1512;Calle 72;;
13;Calle 26;1516;Calle 72;;
13;Calle 45;1520;Calle 72;;
13;Calle 63;1524;Calle 72;;
13;Calle 72;1528;Calle 1;;
13;Calle 63;1532;Calle 1;;
13;Calle 45;1536;Calle 1;;
13;Calle 26;1540;Calle 1;;
13;Calle 10;1544;Calle 1;;
13;Calle 1;1548;Calle 72;;
13;Calle 10;1552;Calle 72;;
13;Calle 26;1556;Calle 72;;
13;Calle 45;1600;Calle 72;;
13;Calle 63;1604;Calle 72;;
13;Calle 72;1608;Calle 1;;
13;Calle 63;1612;Calle 1;;
13;Calle 45;1616;Calle 1;;
13;Calle 26;1620;Calle 1;;
13;Calle 10;1624;Calle 1;;
13;Calle 1;1628;Calle 72;;
13;Calle 10;1632;Calle 72;;
13;Calle 26;1636;Calle 72;;
13;Calle 45;1640;Calle 72;;
13;Calle 63;1644;Calle 72;;
13;Calle 72;1648;Calle 1;;
13;Calle 63;1652;Calle 1;;
13;Calle 45;1656;Calle 1;;
13;Calle 26;1700;Calle 1;;
13;Calle 10;1704;Calle 1;;
13;Calle 1;1708;Calle 72;;
13;Calle 10;1712;Calle 72;;
13;Calle 26;1716;Calle 72;;
13;Calle 45;1720;Calle 72;;
13;Calle 63;1724;Calle 72;;
13;Calle 72;1728;Calle 1;;
13;Calle 63;1732;Calle 1;;
13;Calle 45;1736;Calle 1;;
13;Calle 26;1740;Calle 1;;
13;Calle 10;1744;Calle 1;;
13;Calle 1;1748;Calle 72;;
13;Calle 10;1752;Calle 72;;
13;Calle 26;1756;Calle 72;;
13;Calle 45;1800;Calle 72;;
13;Calle 63;1804;Calle 72;;
13;Calle 72;1808;Calle 1;;
13;Calle 63;1812;Calle 1;;
13;Calle 45;1816;Calle 1;;
13;Calle 26;1820;Calle 1;;
13;Calle 10;1824;Calle 1;;
13;Calle 1;1828;Calle 72;;
13;Calle 10;1832;Calle 72;;
13;Calle 26;1836;Calle 72;;
13;Calle 45;1840;Calle 72;;
13;Calle 63;1844;Calle 72;;
13;Calle 72;1848;Calle 1;;
13;Calle 63;1852;Calle 1;;
13;Calle 45;1856;Calle 1;;
13;Calle 26;1900;Calle 1;;
13;Calle 10;1904;Calle 1;;
13;Calle 1;1908;Calle 72;;
13;Calle 10;1912;Calle 72;;
13;Calle 26;1916;Calle 72;;
13;Calle 45;1920;Calle 72;;
13;Calle 63;1924;Calle 72;;
13;Calle 72;1928;Calle 1;;
13;Calle 63;1932;Calle 1;;
13;Calle 45;1936;Calle 1;;
13;Calle 26;1940;Calle 1;;
13;Calle 10;1944;Calle 1;;
13;Calle 1;1948;Calle 72;;
13;Calle 10;1952;Calle 72;;
13;Calle 26;1956;Calle 72;;
13;Calle 45;2000;Calle 72;;
13;Calle 63;2004;Calle 72;;
13;Calle 72;2008;Calle 1;;
13;Calle 63;2012;Calle 1;;
13;Calle 45;2016;Calle 1;;
13;Calle 26;2020;Calle 1;;
13;Calle 10;2024;Calle 1;;
13;Calle 1;2028;Calle 72;;
13;Calle 10;2032;Calle 72;;
13;Calle 26;2036;Calle 72;;
13;Calle 45;2040;Calle 72;;
13;Calle 63;2044;Calle 72;;
13;Calle 72;2048;Calle 1;;
13;Calle 63;2052;Calle 1;;
13;Calle 45;2056;Calle 1;;
13;Calle 26;2100;Calle 1;;
13;Calle 10;2104;Calle 1;;
13;Calle 1;2108;Calle 72;;
13;Calle 10;2112;Calle 72;;
13;Calle 26;2116;Calle 72;;
13;Calle 45;2120;Calle 72;;
13;Calle 63;2124;Calle 72;;
13;Calle 72;2128;Calle 1;;
13;Calle 63;2132;Calle 1;;
13;Calle 45;2136;Calle 1;;
13;Calle 26;2140;Calle 1;;
13;Calle 10;2144;Calle 1;;
13;Calle 1;2148;Calle 72;;
13;Calle 10;2152;Calle 72;;
13;Calle 26;2156;Calle 72;;
13;Calle 45;2200;Calle 72;;
13;Calle 63;2204;Calle 72;;
13;Calle 72;2208;Calle 1;;
13;Calle 63;2212;Calle 1;;
13;Calle 45;2216;Calle 1;;
13;Calle 26;2220;Calle 1;;
13;Calle 10;2224;Calle 1;;
13;Calle 1;2228;Calle 72;;
13;Calle 10;2232;Calle 72;;
13;Calle 26;2236;Calle 72;;
13;Calle 45;2240;Calle 72;;
13;Calle 63;2244;Calle 72;;
13;Calle 72;2248;Calle 1;;
13;Calle 63;2252;Calle 1;;
13;Calle 45;2256;Calle 1;;
13;Calle 26;2300;Calle 1;;
13;Calle 10;2304;Calle 1;;
13;Calle 1;2308;Calle 72;;
13;Calle 10;2312;Calle 72;;
13;Calle 26;2316;Calle 72;;
13;Calle 45;2320;Calle 72;;
13;Calle 63;2324;Calle 72;;
13;Calle 72;2328;Calle 1;;
13;Calle 63;2332;Calle 1;;
13;Calle 45;2336;Calle 1;;
13;Calle 26;2340;Calle 1;;
13;Calle 10;2344;Calle 1;;
13;Calle 1;2348;Calle 72;;
13;Calle 10;2352;Calle 72;;
13;Calle 26;2356;Calle 72;;
13;Calle 45;0000;Calle 72;;
14;Calle 1;0408;Calle 72;;
14;Calle 10;0412;Calle 72;;
14;Calle 26;0416;Calle 72;;
14;Calle 45;0420;Calle 72;;
14;Calle 63;0424;Calle 72;;
14;Calle 72;0428;Calle 1;;
14;Calle 63;0432;Calle 1;;
14;Calle 45;0436;Calle 1;;
14;Calle 26;0440;Calle 1;;
14;Calle 10;0444;Calle 1;;
14;Calle 1;0448;Calle 72;;
14;Calle 10;0452;Calle 72;;
14;Calle 26;0456;Calle 72;;
14;Calle 45;0500;Calle 72;;
14;Calle 63;0504;Calle 72;;
14;Calle 72;0508;Calle 1;;
14;Calle 63;0512;Calle 1;;
14;Calle 45;0516;Calle 1;;
14;Calle 26;0520;Calle 1;;
14;Calle 10;0524;Calle 1;;
14;Calle 1;0528;Calle 72;;
14;Calle 10;0532;Calle 72;;
14;Calle 26;0536;Calle 72;;
14;Calle 45;0540;Calle 72;;
14;Calle 63;0544;Calle 72;;
14;Calle 72;0548;Calle 1;;
14;Calle 63;0552;Calle 1;;
14;Calle 45;0556;Calle 1;;
14;Calle 26;0600;Calle 1;;
14;Calle 10;0604;Calle 1;;
14;Calle 1;0608;Calle 72;;
14;Calle 10;0612;Calle 72;;
14;Calle 26;0616;Calle 72;;
14;Calle 45;0620;Calle 72;;
14;Calle 63;0624;Calle 72;;
14;Calle 72;0628;Calle 1;;
14;Calle 63;0632;Calle 1;;
14;Calle 45;0636;Calle 1;;
14;Calle 26;0640;Calle 1;;
14;Calle 10;0644;Calle 1;;
14;Calle 1;0648;Calle 72;;
14;Calle 10;0652;Calle 72;;
14;Calle 26;0656;Calle 72;;
14;Calle 45;0700;Calle 72;;
14;Calle 63;0704;Calle 72;;
14;Calle 72;0708;Calle 1;;
14;Calle 63;0712;Calle 1;;
14;Calle 45;0716;Calle 1;;
14;Calle 26;0720;Calle 1;;
14;Calle 10;0724;Calle 1;;
14;Calle 1;0728;Calle 72;;
14;Calle 10;0732;Calle 72;;
14;Calle 26;0736;Calle 72;;
14;Calle 45;0740;Calle 72;;
14;Calle 63;0744;Calle 72;;
14;Calle 72;0748;Calle 1;;
14;Calle 63;0752;Calle 1;;
14;Calle 45;0756;Calle 1;;
14;Calle 26;0800;Calle 1;;
14;Calle 10;0804;Calle 1;;
14;Calle 1;0808;Calle 72;;
14;Calle 10;0812;Calle 72;;
14;Calle 26;0816;Calle 72;;
14;Calle 45;0820;Calle 72;;
14;Calle 63;0824;Calle 72;;
14;Calle 72;0828;Calle 1;;
14;Calle 63;0832;Calle 1;;
14;Calle 45;0836;Calle 1;;
14;Calle 26;0840;Calle 1;;
14;Calle 10;0844;Calle 1;;
14;Calle 1;0848;Calle 72;;
14;Calle 10;0852;Calle 72;;
14;Calle 26;0856;Calle 72;;
14;Calle 45;0900;Calle 72;;
14;Calle 63;0904;Calle 72;;
14;Calle 72;0908;Calle 1;;
14;Calle 63;0912;Calle 1;;
14;Calle 45;0916;Calle 1;;
14;Calle 26;0920;Calle 1;;
14;Calle 10;0924;Calle 1;;
14;Calle 1;0928;Calle 72;;
14;Calle 10;0932;Calle 72;;
14;Calle 26;0936;Calle 72;;
14;Calle 45;0940;Calle 72;;
14;Calle 63;0944;Calle 72;;
14;Calle 72;0948;Calle 1;;
14;Calle 63;0952;Calle 1;;
14;Calle 45;0956;Calle 1;;
14;Calle 26;1000;Calle 1;;
14;Calle 10;1004;Calle 1;;
14;Calle 1;1008;Calle 72;;
14;Calle 10;1012;Calle 72;;
14;Calle 26;1016;Calle 72;;
14;Calle 45;1020;Calle 72;;
14;Calle 63;1024;Calle 72;;
14;Calle 72;1028;Calle 1;;
14;Calle 63;1032;Calle 1;;
14;Calle 45;1036;Calle 1;;
14;Calle 26;1040;Calle 1;;
14;Calle 10;1044;Calle 1;;
14;Calle 1;1048;Calle 72;;
14;Calle 10;1052;Calle 72;;
14;Calle 26;1056;Calle 72;;
14;Calle 45;1100;Calle 72;;
14;Calle 63;1104;Calle 72;;
14;Calle 72;1108;Calle 1;;
14;Calle 63;1112;Calle 1;;
14;Calle 45;1116;Calle 1;;
14;Calle 26;1120;Calle 1;;
14;Calle 10;1124;Calle 1;;
14;Calle 1;1128;Calle 72;;
14;Calle 10;1132;Calle 72;;
14;Calle 26;1136;Calle 72;;
14;Calle 45;1140;Calle 72;;
14;Calle 63;1144;Calle 72;;
14;Calle 72;1148;Calle 1;;
14;Calle 63;1152;Calle 1;;
14;Calle 45;1156;Calle 1;;
14;Calle 26;1200;Calle 1;;
14;Calle 10;1204;Calle 1;;
14;Calle 1;1208;Calle 72;;
14;Calle 10;1212;Calle 72;;
14;Calle 26;1216;Calle 72;;
14;Calle 45;1220;Calle 72;;
14;Calle 63;1224;Calle 72;;
14;Calle 72;1228;Calle 1;;
14;Calle 63;1232;Calle 1;;
14;Calle 45;1236;Calle 1;;
14;Calle 26;1240;Calle 1;;
14;Calle 10;1244;Calle 1;;
14;Calle 1;1248;Calle 72;;
14;Calle 10;1252;Calle 72;;
14;Calle 26;1256;Calle 72;;
14;Calle 45;1300;Calle 72;;
14;Calle 63;1304;Calle 72;;
14;Calle 72;1308;Calle 1;;
14;Calle 63;1312;Calle 1;;
14;Calle 45;1316;Calle 1;;
14;Calle 26;1320;Calle 1;;
14;Calle 10;1324;Calle 1;;
14;Calle 1;1328;Calle 72;;
14;Calle 10;1332;Calle 72;;
14;Calle 26;1336;Calle 72;;
14;Calle 45;1340;Calle 72;;
14;Calle 63;1344;Calle 72;;
14;Calle 72;1348;Calle 1;;
14;Calle 63;1352;Calle 1;;
14;Calle 45;1356;Calle 1;;
14;Calle 26;1400;Calle 1;;
14;Calle 10;1404;Calle 1;;
14;Calle 1;1408;Calle 72;;
14;Calle 10;1412;Calle 72;;
14;Calle 26;1416;Calle 72;;
14;Calle 45;1420;Calle 72;;
14;Calle 63;1424;Calle 72;;
14;Calle 72;1428;Calle 1;;
14;Calle 63;1432;Calle 1;;
14;Calle 45;1436;Calle 1;;
14;Calle 26;1440;Calle 1;;
14;Calle 10;1444;Calle 1;;
14;Calle 1;1448;Calle 72;;
14;Calle 10;1452;Calle 72;;
14;Calle 26;1456;Calle 72;;
14;Calle 45;1500;Calle 72;;
14;Calle 63;1504;Calle 72;;
14;Calle 72;1508;Calle 1;;
14;Calle 63;1512;Calle 1;;
14;Calle 45;1516;Calle 1;;
14;Calle 26;1520;Calle 1;;
14;Calle 10;1524;Calle 1;;
14;Calle 1;1528;Calle 72;;
14;Calle 10;1532;Calle 72;;
14;Calle 26;1536;Calle 72;;
14;Calle 45;1540;Calle 72;;
14;Calle 63;1544;Calle 72;;
14;Calle 72;1548;Calle 1;;
14;Calle 63;1552;Calle 1;;
14;Calle 45;1556;Calle 1;;
14;Calle 26;1600;Calle 1;;
14;Calle 10;1604;Calle 1;;
14;Calle 1;1608;Calle 72;;
14;Calle 10;1612;Calle 72;;
14;Calle 26;1616;Calle 72;;
14;Calle 45;1620;Calle 72;;
14;Calle 63;1624;Calle 72;;
14;Calle 72;1628;Calle 1;;
14;Calle 63;1632;Calle 1;;
14;Calle 45;1636;Calle 1;;
14;Calle 26;1640;Calle 1;;
14;Calle 10;1644;Calle 1;;
14;Calle 1;1648;Calle 72;;
14;Calle 10;1652;Calle 72;;
14;Calle 26;1656;Calle 72;;
14;Calle 45;1700;Calle 72;;
14;Calle 63;1704;Calle 72;;
14;Calle 72;1708;Calle 1;;
14;Calle 63;1712;Calle 1;;
14;Calle 45;1716;Calle 1;;
14;Calle 26;1720;Calle 1;;
14;Calle 10;1724;Calle 1;;
14;Calle 1;1728;Calle 72;;
14;Calle 10;1732;Calle 72;;
14;Calle 26;1736;Calle 72;;
14;Calle 45;1740;Calle 72;;
14;Calle 63;1744;Calle 72;;
14;Calle 72;1748;Calle 1;;
14;Calle 63;1752;Calle 1;;
14;Calle 45;1756;Calle 1;;
14;Calle 26;1800;Calle 1;;
14;Calle 10;1804;Calle 1;;
14;Calle 1;1808;Calle 72;;
14;Calle 10;1812;Calle 72;;
14;Calle 26;1816;Calle 72;;
14;Calle 45;1820;Calle 72;;
14;Calle 63;1824;Calle 72;;
14;Calle 72;1828;Calle 1;;
14;Calle 63;1832;Calle 1;;
14;Calle 45;1836;Calle 1;;
14;Calle 26;1840;Calle 1;;
14;Calle 10;1844;Calle 1;;
14;Calle 1;1848;Calle 72;;
14;Calle 10;1852;Calle 72;;
14;Calle 26;1856;Calle 72;;
14;Calle 45;1900;Calle 72;;
14;Calle 63;1904;Calle 72;;
14;Calle 72;1908;Calle 1;;
14;Calle 63;1912;Calle 1;;
14;Calle 45;1916;Calle 1;;
14;Calle 26;1920;Calle 1;;
14;Calle 10;1924;Calle 1;;
14;Calle 1;1928;Calle 72;;
14;Calle 10;1932;Calle 72;;
14;Calle 26;1936;Calle 72;;
14;Calle 45;1940;Calle 72;;
14;Calle 63;1944;Calle 72;;
14;Calle 72;1948;Calle 1;;
14;Calle 63;1952;Calle 1;;
14;Calle 45;1956;Calle 1;;
14;Calle 26;2000;Calle 1;;
14;Calle 10;2004;Calle 1;;
14;Calle 1;2008;Calle 72;;
14;Calle 10;2012;Calle 72;;
14;Calle 26;2016;Calle 72;;
14;Calle 45;2020;Calle 72;;
14;Calle 63;2024;Calle 72;;
14;Calle 72;2028;Calle 1;;
14;Calle 63;2032;Calle 1;;
